FECHA_CORTE,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,EVENTOS
2019-01-31,Guaviare,Ninguna,Hombre,entre 18 y 28,NO,11114
2019-01-31,Bolivar,Gitano(a) ROM,Hombre,entre 12 y 17,SI,1
2019-01-31,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,2
2019-01-31,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,206
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,NO,3
2019-01-31,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,49
2019-01-31,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,8
2019-01-31,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,11111
2019-01-31,Norte De Santander,Indigena,Mujer,entre 0 y 5,NO,16
2019-01-31,Bolivar,Indigena,Mujer,entre 6 y 11,SI,1
2019-01-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,SI,13
2019-01-31,Caldas,Palenquero,Hombre,entre 29 y 60,NO,2
2019-01-31,Cordoba,Indigena,Mujer,entre 18 y 28,NO,900
2019-01-31,Archip.De San Andres Providencia y Santa Catalina,Ninguna,Hombre,entre 29 y 60,NO,23
2019-01-31,Antioquia,Ninguna,No Informa,ND,NO,2
2019-01-31,Caldas,Ninguna,Hombre,ND,SI,144
2019-01-31,Vichada,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,5
2019-01-31,Putumayo,Palenquero,Mujer,entre 12 y 17,NO,2
2019-01-31,La Guajira,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,2963
2019-01-31,Arauca,Gitano(a) ROM,Hombre,ND,NO,4
2019-01-31,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,1
2019-01-31,Cauca,Gitano(a) ROM,Mujer,entre 61 y 100,SI,12
2019-01-31,Caldas,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,8
2019-01-31,Sucre,Ninguna,LGBTI,ND,NO,2
2019-01-31,Magdalena,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,40
2019-01-31,Amazonas,Ninguna,Mujer,entre 12 y 17,NO,207
2019-01-31,Quindio,Ninguna,Mujer,entre 18 y 28,SI,85
2019-01-31,Caqueta,Gitano(a) ROM,Hombre,entre 12 y 17,NO,130
2019-01-31,Caldas,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,5
2019-01-31,Caldas,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,2
2019-01-31,Putumayo,Palenquero,Mujer,entre 61 y 100,NO,4
2019-01-31,Norte De Santander,Indigena,Mujer,entre 12 y 17,NO,148
2019-01-31,Boyaca,Gitano(a) ROM,Hombre,entre 18 y 28,SI,3
2019-01-31,Cesar,Ninguna,LGBTI,entre 61 y 100,NO,18
2019-01-31,Bolivar,Ninguna,Hombre,entre 61 y 100,SI,3679
2019-01-31,Cordoba,Indigena,Hombre,entre 29 y 60,NO,1336
2019-01-31,Putumayo,Indigena,Hombre,ND,NO,284
2019-01-31,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,37
2019-01-31,Tolima,Ninguna,Hombre,ND,SI,408
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,SI,4
2019-01-31,Arauca,Ninguna,Mujer,entre 12 y 17,SI,186
2019-01-31,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,74
2019-01-31,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,93
2019-01-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,216
2019-01-31,Tolima,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,131
2019-01-31,Casanare,Ninguna,Hombre,entre 29 y 60,SI,1016
2019-01-31,Cordoba,Ninguna,Mujer,ND,NO,13051
2019-01-31,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,102
2019-01-31,Meta,Palenquero,Hombre,entre 18 y 28,NO,1
2019-01-31,Valle del Cauca,Ninguna,LGBTI,ND,NO,7
2019-01-31,Cordoba,Indigena,Hombre,entre 0 y 5,SI,4
2019-01-31,Arauca,Indigena,Mujer,entre 12 y 17,NO,154
2019-01-31,Cordoba,Indigena,Mujer,entre 29 y 60,NO,1558
2019-01-31,Norte De Santander,Palenquero,Mujer,entre 18 y 28,NO,1
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,192
2019-01-31,Risaralda,Ninguna,LGBTI,entre 18 y 28,NO,14
2019-01-31,Casanare,Gitano(a) ROM,Mujer,entre 6 y 11,NO,7
2019-01-31,Choco,Ninguna,Mujer,ND,NO,29527
2019-01-31,Caldas,Ninguna,Mujer,ND,NO,4508
2019-01-31,Norte De Santander,Ninguna,Hombre,entre 61 y 100,NO,14676
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,14
2019-01-31,Quindio,Ninguna,Hombre,entre 61 y 100,SI,158
2019-01-31,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,15
2019-01-31,Sucre,Ninguna,LGBTI,entre 61 y 100,NO,7
2019-01-31,Guaviare,Indigena,Hombre,entre 12 y 17,SI,3
2019-01-31,Valle del Cauca,Palenquero,LGBTI,entre 18 y 28,NO,1
2019-01-31,Cesar,Indigena,Hombre,entre 6 y 11,NO,289
2019-01-31,Arauca,Indigena,Mujer,entre 29 y 60,NO,363
2019-01-31,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3
2019-01-31,Nariño,Ninguna,Mujer,entre 6 y 11,NO,17507
2019-01-31,Tolima,Ninguna,Mujer,ND,SI,361
2019-01-31,Vaupes,Indigena,Mujer,ND,NO,61
2019-01-31,Huila,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,27
2019-01-31,Risaralda,Ninguna,Mujer,entre 12 y 17,SI,56
2019-01-31,Risaralda,Ninguna,LGBTI,entre 61 y 100,SI,1
2019-01-31,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,2
2019-01-31,Caldas,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,4
2019-01-31,Caqueta,Ninguna,Hombre,entre 12 y 17,SI,674
2019-01-31,Tolima,Palenquero,Hombre,entre 29 y 60,NO,5
2019-01-31,Norte De Santander,Palenquero,Hombre,entre 18 y 28,NO,4
2019-01-31,Atlantico,Palenquero,Mujer,entre 12 y 17,NO,2
2019-01-31,Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,4
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,2
2019-01-31,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,60
2019-01-31,Norte De Santander,Gitano(a) ROM,Mujer,entre 61 y 100,NO,60
2019-01-31,Antioquia,Ninguna,Mujer,entre 18 y 28,NO,184342
2019-01-31,Cordoba,Ninguna,Hombre,entre 0 y 5,SI,22
2019-01-31,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,155
2019-01-31,Casanare,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,23
2019-01-31,Choco,Ninguna,Hombre,entre 61 y 100,NO,9325
2019-01-31,Cordoba,Gitano(a) ROM,Mujer,entre 61 y 100,NO,35
2019-01-31,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,6619
2019-01-31,Guaviare,Ninguna,Mujer,entre 61 y 100,SI,496
2019-01-31,Casanare,Ninguna,Mujer,entre 29 y 60,SI,864
2019-01-31,Meta,Gitano(a) ROM,Mujer,ND,NO,15
2019-01-31,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,346
2019-01-31,Cundinamarca,Ninguna,LGBTI,entre 29 y 60,SI,8
2019-01-31,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,2519
2019-01-31,Nariño,Ninguna,No Informa,entre 12 y 17,NO,1
2019-01-31,Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,10407
2019-01-31,Vaupes,Indigena,Hombre,entre 29 y 60,NO,637
2019-01-31,Tolima,Indigena,Hombre,entre 29 y 60,SI,90
2019-01-31,Risaralda,Negro(a) o Afrocolombiano(a),LGBTI,ND,SI,2
2019-01-31,Casanare,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,4
2019-01-31,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,19
2019-01-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,57
2019-01-31,Norte De Santander,Ninguna,LGBTI,entre 12 y 17,NO,4
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,119
2019-01-31,Guaviare,Indigena,Mujer,entre 61 y 100,SI,17
2019-01-31,Risaralda,Indigena,Mujer,entre 18 y 28,SI,4
2019-01-31,Cesar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,17
2019-01-31,Antioquia,Gitano(a) ROM,Hombre,entre 6 y 11,NO,101
2019-01-31,Sucre,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,264
2019-01-31,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,10
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,167
2019-01-31,Guaviare,Gitano(a) ROM,Hombre,entre 6 y 11,NO,3
2019-01-31,Cundinamarca,Gitano(a) ROM,Mujer,entre 18 y 28,NO,132
2019-01-31,Amazonas,Indigena,Hombre,entre 61 y 100,NO,41
2019-01-31,Cesar,Indigena,Hombre,entre 12 y 17,NO,754
2019-01-31,Bolivar,Palenquero,Mujer,entre 61 y 100,SI,16
2019-01-31,Nariño,Indigena,Hombre,entre 6 y 11,NO,961
2019-01-31,Norte De Santander,Ninguna,Hombre,entre 18 y 28,NO,43127
2019-01-31,Nariño,Ninguna,Hombre,entre 12 y 17,NO,19982
2019-01-31,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,15
2019-01-31,Valle del Cauca,Palenquero,Hombre,entre 18 y 28,NO,121
2019-01-31,Risaralda,Gitano(a) ROM,Mujer,ND,NO,3
2019-01-31,Sucre,Ninguna,Mujer,entre 0 y 5,NO,5871
2019-01-31,Caldas,Ninguna,Hombre,entre 18 y 28,SI,493
2019-01-31,Sucre,Gitano(a) ROM,Hombre,entre 18 y 28,NO,55
2019-01-31,Nariño,Ninguna,Hombre,entre 18 y 28,NO,38326
2019-01-31,Guaviare,Ninguna,Mujer,entre 0 y 5,NO,2229
2019-01-31,Cundinamarca,Indigena,Mujer,entre 18 y 28,NO,109
2019-01-31,Magdalena,Gitano(a) ROM,Mujer,entre 29 y 60,SI,9
2019-01-31,Norte De Santander,Ninguna,Hombre,entre 6 y 11,NO,20153
2019-01-31,Vichada,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,2
2019-01-31,Quindio,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,2
2019-01-31,Magdalena,Ninguna,LGBTI,entre 61 y 100,NO,20
2019-01-31,Huila,Ninguna,LGBTI,entre 18 y 28,SI,2
2019-01-31,Risaralda,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,7
2019-01-31,Nariño,Ninguna,Mujer,ND,SI,194
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,5
2019-01-31,Magdalena,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,11
2019-01-31,Valle del Cauca,Ninguna,Hombre,entre 18 y 28,NO,40538
2019-01-31,Huila,Gitano(a) ROM,Mujer,entre 6 y 11,NO,38
2019-01-31,Guaviare,Ninguna,Hombre,entre 29 y 60,NO,16759
2019-01-31,Sucre,Gitano(a) ROM,Hombre,entre 61 y 100,NO,12
2019-01-31,Cundinamarca,Gitano(a) ROM,Hombre,ND,NO,26
2019-01-31,Caqueta,Palenquero,Mujer,entre 61 y 100,NO,2
2019-01-31,Choco,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,588
2019-01-31,Amazonas,Indigena,Hombre,entre 0 y 5,NO,18
2019-01-31,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,390
2019-01-31,Nariño,Ninguna,Hombre,entre 12 y 17,SI,539
2019-01-31,Guainia,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,5
2019-01-31,Cordoba,Gitano(a) ROM,Mujer,entre 61 y 100,SI,2
2019-01-31,Tolima,Indigena,Mujer,entre 18 y 28,SI,33
2019-01-31,Vichada,Ninguna,Mujer,entre 18 y 28,NO,2610
2019-01-31,Putumayo,Ninguna,Hombre,entre 29 y 60,SI,3073
2019-01-31,Cauca,Ninguna,Mujer,entre 18 y 28,NO,44284
2019-01-31,Huila,Indigena,Hombre,entre 12 y 17,NO,119
2019-01-31,Sucre,Indigena,LGBTI,entre 29 y 60,NO,2
2019-01-31,Cundinamarca,Indigena,Mujer,entre 61 y 100,NO,35
2019-01-31,Amazonas,Indigena,Mujer,entre 6 y 11,SI,1
2019-01-31,Magdalena,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,1
2019-01-31,Antioquia,Gitano(a) ROM,Mujer,ND,SI,10
2019-01-31,Antioquia,Gitano(a) ROM,Hombre,entre 0 y 5,NO,3
2019-01-31,Putumayo,Ninguna,LGBTI,entre 61 y 100,NO,5
2019-01-31,Bolivar,Gitano(a) ROM,Mujer,ND,NO,29
2019-01-31,Casanare,Gitano(a) ROM,Mujer,entre 61 y 100,NO,11
2019-01-31,La Guajira,Gitano(a) ROM,Mujer,entre 61 y 100,SI,1
2019-01-31,Nariño,Ninguna,Hombre,entre 29 y 60,SI,5245
2019-01-31,Santander,Gitano(a) ROM,Hombre,entre 12 y 17,SI,1
2019-01-31,Vaupes,Indigena,Mujer,entre 61 y 100,SI,21
2019-01-31,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,42
2019-01-31,La Guajira,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,6
2019-01-31,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,38
2019-01-31,Tolima,Ninguna,Hombre,entre 61 y 100,SI,2817
2019-01-31,Arauca,Ninguna,Mujer,entre 6 y 11,NO,8227
2019-01-31,Atlantico,Ninguna,LGBTI,entre 18 y 28,SI,4
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,947
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,66
2019-01-31,Vaupes,Ninguna,Mujer,entre 12 y 17,NO,676
2019-01-31,Caldas,Ninguna,Hombre,entre 18 y 28,NO,17479
2019-01-31,Valle del Cauca,Ninguna,Hombre,entre 61 y 100,SI,2034
2019-01-31,Antioquia,Palenquero,Hombre,entre 61 y 100,SI,1
2019-01-31,Casanare,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,1
2019-01-31,Norte De Santander,Gitano(a) ROM,Hombre,entre 0 y 5,NO,1
2019-01-31,Magdalena,Palenquero,Mujer,entre 29 y 60,NO,28
2019-01-31,Tolima,Palenquero,Mujer,entre 18 y 28,NO,3
2019-01-31,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,10
2019-01-31,Atlantico,Indigena,Mujer,entre 29 y 60,SI,1
2019-01-31,Putumayo,Ninguna,Hombre,ND,NO,6724
2019-01-31,Arauca,Indigena,Mujer,entre 29 y 60,SI,21
2019-01-31,Choco,Ninguna,Hombre,entre 18 y 28,NO,26898
2019-01-31,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,1919
2019-01-31,Bogota D.C.,Ninguna,Hombre,entre 0 y 5,NO,367
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,11
2019-01-31,Casanare,Ninguna,LGBTI,entre 0 y 5,NO,1
2019-01-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,6
2019-01-31,Amazonas,Indigena,Hombre,entre 18 y 28,SI,9
2019-01-31,Huila,Gitano(a) ROM,Hombre,entre 61 y 100,SI,7
2019-01-31,Cordoba,Ninguna,Mujer,entre 29 y 60,SI,2024
2019-01-31,Santander,Ninguna,Mujer,entre 29 y 60,NO,47804
2019-01-31,Caldas,Palenquero,Hombre,entre 18 y 28,NO,1
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,130
2019-01-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,SI,2
2019-01-31,Bolivar,Palenquero,Hombre,entre 29 y 60,NO,174
2019-01-31,Risaralda,Ninguna,Hombre,entre 29 y 60,NO,14992
2019-01-31,Caqueta,Ninguna,Hombre,entre 0 y 5,NO,11474
2019-01-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,12
2019-01-31,Risaralda,Ninguna,Hombre,entre 18 y 28,NO,7649
2019-01-31,Huila,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,5
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,374
2019-01-31,Cordoba,Indigena,Hombre,entre 61 y 100,SI,29
2019-01-31,Cauca,Ninguna,LGBTI,entre 29 y 60,SI,16
2019-01-31,Vichada,Ninguna,Mujer,ND,NO,496
2019-01-31,Sucre,Ninguna,Mujer,entre 18 y 28,NO,29273
2019-01-31,Antioquia,Indigena,Mujer,entre 0 y 5,NO,198
2019-01-31,Casanare,Indigena,Hombre,entre 12 y 17,SI,1
2019-01-31,Vichada,Palenquero,Mujer,entre 29 y 60,NO,2
2019-01-31,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,23
2019-01-31,Meta,Ninguna,Mujer,entre 18 y 28,SI,813
2019-01-31,Putumayo,Ninguna,Mujer,entre 29 y 60,NO,55028
2019-01-31,Boyaca,Ninguna,Mujer,entre 12 y 17,SI,41
2019-01-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,11861
2019-01-31,Choco,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,19
2019-01-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,56
2019-01-31,Nariño,Indigena,Hombre,entre 12 y 17,SI,84
2019-01-31,Caldas,Palenquero,Hombre,entre 29 y 60,SI,1
2019-01-31,Guainia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,2
2019-01-31,Guaviare,Ninguna,Hombre,entre 18 y 28,SI,299
2019-01-31,Valle del Cauca,Ninguna,Mujer,entre 29 y 60,SI,3650
2019-01-31,Valle del Cauca,Ninguna,LGBTI,entre 29 y 60,SI,21
2019-01-31,Choco,Indigena,Hombre,entre 12 y 17,SI,48
2019-01-31,Cauca,Ninguna,Hombre,entre 12 y 17,SI,480
2019-01-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),LGBTI,ND,SI,2
2019-01-31,Cauca,Gitano(a) ROM,Mujer,entre 29 y 60,SI,12
2019-01-31,Caldas,Ninguna,Hombre,entre 12 y 17,SI,194
2019-01-31,Caqueta,Indigena,LGBTI,entre 29 y 60,NO,2
2019-01-31,Huila,Indigena,Mujer,entre 0 y 5,SI,4
2019-01-31,Guaviare,Indigena,Mujer,entre 6 y 11,NO,139
2019-01-31,Putumayo,Ninguna,LGBTI,ND,NO,3
2019-01-31,Cordoba,Indigena,Mujer,entre 6 y 11,SI,2
2019-01-31,Putumayo,Indigena,Mujer,entre 12 y 17,NO,1140
2019-01-31,Sucre,Ninguna,Hombre,entre 0 y 5,SI,23
2019-01-31,Arauca,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,93
2019-01-31,La Guajira,Indigena,LGBTI,entre 6 y 11,NO,1
2019-01-31,Magdalena,Ninguna,LGBTI,entre 12 y 17,NO,19
2019-01-31,Putumayo,Palenquero,Hombre,entre 29 y 60,NO,4
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,3
2019-01-31,La Guajira,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,753
2019-01-31,Cauca,Indigena,Hombre,entre 12 y 17,NO,3991
2019-01-31,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,7
2019-01-31,Archip.De San Andres Providencia y Santa Catalina,Ninguna,Hombre,entre 6 y 11,SI,1
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,28
2019-01-31,Risaralda,Indigena,Mujer,entre 18 y 28,NO,860
2019-01-31,Casanare,Gitano(a) ROM,Mujer,entre 0 y 5,NO,1
2019-01-31,La Guajira,Indigena,Hombre,entre 0 y 5,NO,59
2019-01-31,Vichada,Gitano(a) ROM,Mujer,entre 12 y 17,NO,12
2019-01-31,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,13
2019-01-31,Cundinamarca,Ninguna,Mujer,entre 61 y 100,SI,1125
2019-01-31,Antioquia,Ninguna,Hombre,entre 29 y 60,SI,19645
2019-01-31,Guaviare,Indigena,Mujer,entre 29 y 60,SI,50
2019-01-31,Valle del Cauca,Palenquero,Hombre,entre 0 y 5,NO,66
2019-01-31,Putumayo,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,2
2019-01-31,Valle del Cauca,Ninguna,LGBTI,entre 12 y 17,NO,10
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,67
2019-01-31,Casanare,Indigena,Mujer,ND,NO,6
2019-01-31,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,344
2019-01-31,Bolivar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,78
2019-01-31,Amazonas,Indigena,Mujer,entre 18 y 28,SI,2
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,6
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,14
2019-01-31,Sucre,Negro(a) o Afrocolombiano(a),LGBTI,ND,SI,1
2019-01-31,Nariño,Ninguna,Hombre,ND,NO,10743
2019-01-31,Vaupes,Indigena,Mujer,entre 29 y 60,NO,798
2019-01-31,Sucre,Gitano(a) ROM,LGBTI,entre 61 y 100,NO,1
2019-01-31,La Guajira,Ninguna,Mujer,entre 6 y 11,NO,8510
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,656
2019-01-31,Caqueta,Indigena,Mujer,entre 12 y 17,NO,446
2019-01-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,19
2019-01-31,Bogota D.C.,Indigena,Mujer,entre 0 y 5,NO,3
2019-01-31,Magdalena,Ninguna,LGBTI,entre 18 y 28,NO,27
2019-01-31,Amazonas,Ninguna,Mujer,entre 61 y 100,NO,71
2019-01-31,Cauca,Gitano(a) ROM,Hombre,entre 29 y 60,SI,24
2019-01-31,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,115
2019-01-31,Boyaca,Ninguna,Mujer,entre 12 y 17,NO,2270
2019-01-31,Huila,Indigena,Hombre,entre 12 y 17,SI,6
2019-01-31,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,1272
2019-01-31,Valle del Cauca,Gitano(a) ROM,Mujer,entre 61 y 100,SI,8
2019-01-31,Choco,Ninguna,LGBTI,entre 6 y 11,NO,9
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,744
2019-01-31,Vaupes,Indigena,Mujer,entre 61 y 100,NO,154
2019-01-31,Cesar,Ninguna,Hombre,ND,NO,13653
2019-01-31,Antioquia,Indigena,Hombre,entre 61 y 100,NO,685
2019-01-31,Antioquia,Gitano(a) ROM,Mujer,entre 18 y 28,SI,12
2019-01-31,Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,880
2019-01-31,Cordoba,Palenquero,Mujer,entre 0 y 5,NO,2
2019-01-31,Norte De Santander,Negro(a) o Afrocolombiano(a),LGBTI,ND,SI,2
2019-01-31,Cauca,Gitano(a) ROM,Hombre,entre 61 y 100,SI,5
2019-01-31,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,1
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,6
2019-01-31,Arauca,Ninguna,Hombre,ND,SI,70
2019-01-31,Casanare,Ninguna,LGBTI,entre 6 y 11,NO,1
2019-01-31,Sucre,Palenquero,Hombre,entre 0 y 5,NO,1
2019-01-31,Boyaca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,6
2019-01-31,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,879
2019-01-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 0 y 5,NO,1
2019-01-31,Atlantico,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,1
2019-01-31,Meta,Gitano(a) ROM,Mujer,entre 6 y 11,NO,12
2019-01-31,Sucre,Ninguna,Mujer,ND,SI,111
2019-01-31,Vichada,Ninguna,Hombre,entre 18 y 28,SI,72
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),LGBTI,entre 6 y 11,NO,3
2019-01-31,Guainia,Ninguna,LGBTI,entre 29 y 60,NO,1
2019-01-31,Nariño,Gitano(a) ROM,LGBTI,entre 18 y 28,NO,3
2019-01-31,Huila,Ninguna,Hombre,ND,NO,3313
2019-01-31,Risaralda,Ninguna,Hombre,entre 12 y 17,NO,3749
2019-01-31,Bolivar,Palenquero,Hombre,entre 18 y 28,NO,92
2019-01-31,Santander,Indigena,Mujer,entre 18 y 28,NO,99
2019-01-31,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,2
2019-01-31,Cauca,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,SI,1
2019-01-31,Huila,Palenquero,Mujer,entre 29 y 60,NO,5
2019-01-31,Cauca,Indigena,LGBTI,entre 18 y 28,NO,17
2019-01-31,Guainia,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,5
2019-01-31,Valle del Cauca,Gitano(a) ROM,Hombre,entre 61 y 100,SI,3
2019-01-31,Arauca,Ninguna,Hombre,entre 12 y 17,SI,213
2019-01-31,Caqueta,Gitano(a) ROM,Hombre,entre 18 y 28,NO,311
2019-01-31,Santander,Ninguna,Hombre,entre 6 y 11,NO,9635
2019-01-31,Risaralda,Ninguna,Mujer,entre 29 y 60,SI,688
2019-01-31,Valle del Cauca,Gitano(a) ROM,Mujer,entre 29 y 60,NO,203
2019-01-31,Vichada,Indigena,Mujer,entre 29 y 60,NO,642
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,9
